dataset,shape_class,model_name,split
ShapeNet,table,14922c38b2cbfce6fa31c88352968918,train
ShapeNet,table,edb7dfd7fe00c08e25c8be43ebcd1add,train
ShapeNet,table,a78273aa10b2dfb0bc8d334f99e7f52,train
ShapeNet,table,a24cc636d32bea058c833bc3a0fba1ca,train
ShapeNet,table,785a68eefd1035f468661782af60b711,train
ShapeNet,table,98079c9fb39bc736f287ec53a469521,val
ShapeNet,table,1a9bb6a5cf448d75e6fd255f2d77a585,train
ShapeNet,table,764c1145134d658275e36e88b6617f01,train
ShapeNet,table,4f5719eaa2e58c9cedb0cb3987e137d0,train
ShapeNet,table,51fd921d3703b86381289b3cbd650b9d,train
ShapeNet,table,9046b2e610065fe5a5d95e73eecd308a,train
ShapeNet,table,1c20d8cce30ded086ee08f750473a436,train
ShapeNet,table,bd4662a53f8efdd955f46d55537192b6,test
ShapeNet,table,5d59c0f64642450911794406b17d66b,train
ShapeNet,table,1d825a5cd1884610b08fe058d24e7e61,train
ShapeNet,table,30655ef8f2511b4ad8f2ca82d6e1c314,test
ShapeNet,table,dfdef0c8739cdd0944b0115560181a7a,train
ShapeNet,table,704f75e32974f0f9d5316414c56bc1a8,train
ShapeNet,table,2c0ade2de5ed1ad66df14337f24e49f4,val
ShapeNet,table,7b3dfbd70333485d219a1300d9489f4e,train
ShapeNet,table,a63d31d92b6bee14febad4f49b26ec52,test
ShapeNet,table,10733a711fe254965d7786e1df78254f,train
ShapeNet,table,399680cabe38c8e27b3d8399a9d05045,train
ShapeNet,table,2dfdedc4e2d10ccbce9509a520498ebc,train
ShapeNet,table,45722fed3a3035fc59f8e31ca87c470e,train
ShapeNet,table,b9009a7b33df161ba022b82859ebabcb,train
ShapeNet,table,932079d89ba2e7ead16260d4d73b56,train
ShapeNet,table,3950da9e4a5083d7b4fa97f642d1a681,train
ShapeNet,table,5353ec05576ed7c0aa7cb30470f3273c,train
ShapeNet,table,a377ae927e09bbe976e9713f57a5fcb6,train
ShapeNet,table,2b36b46dbda291b5855931d119219022,train
ShapeNet,table,e36a5e4069db8198bbbe32d7a5038eaf,train
ShapeNet,table,259775bd1af2954e30bbd4cddd04c77b,train
ShapeNet,table,bb3aa93ba6c9a38afcbe4e14ff0c4707,train
ShapeNet,table,ae099c7bf362b3e5c3bd24f986301745,train
ShapeNet,table,ed6dcbd0d670784537a0eda928b574d2,train
ShapeNet,table,e03d534f3ce3c77d19fb4103277a6b93,train
ShapeNet,table,4903be367953db8c579961b8f4afc151,train
ShapeNet,table,836ddcae13c81d88a58a5ecb2008fd42,train
ShapeNet,table,826b18241c9c2fa83eeddbccbf885e99,train
ShapeNet,table,fc51355d4d03ff4ae6c5cd45aa112726,train
ShapeNet,table,ee16bda18e585ce3445e85eb534460b0,test
ShapeNet,table,ef4fa923a1c2a3215f25c76975ee64,train
ShapeNet,table,31c090b23f52bb61208c8c852ee795bc,train
ShapeNet,table,99224f3ab2705aa9985ef0bf52b97bf5,train
ShapeNet,table,39806e081bf3fe564ee8db28f96ad26b,train
ShapeNet,table,35705c4e27888e5d27b31bdeb5f5c79,train
ShapeNet,table,75e24952ed996c1072dc9d42e683347,train
ShapeNet,table,13782b95eeefcedacf004563556ddb36,val
ShapeNet,table,5aadc1a9220fdbb8349f14616fb49d0a,train
ShapeNet,table,6ab1ece006f03b9c955e5ed03ef3a2f,val
ShapeNet,table,462d928e94689592cb2a965e75be701c,train
ShapeNet,table,119a538325398df617b2b37d6988a89b,train
ShapeNet,table,bda00a13a1dcbbee908afb10f96957b6,val
ShapeNet,table,3e0ae5d25ad60ea285d624cfcd9a37a7,train
ShapeNet,table,8c68ea99b5de38d3a6d7a9f3c5f7bb41,train
ShapeNet,table,7b356bbece2dd658278d386bfa54545,train
ShapeNet,table,db665d85f1d9b1ea5c6a44a505804654,train
ShapeNet,table,e705fde0d14090d05f2733e561547b29,train
ShapeNet,table,8885e21ea12d6fc2b41f1e9ce6f64e36,train
ShapeNet,table,2aeebc06bc97ac054287bb3d3a4847fb,val
ShapeNet,table,f09ef9a34df9b34d9420b255bb5956f0,val
ShapeNet,table,d177f7632a4bb3405073c32a9cf4a6a9,train
ShapeNet,table,f98b9036a56fae4626da964cc0cf44a4,train
ShapeNet,table,b20204ca63c530fae3f7a74e12a274ef,test
ShapeNet,table,8569fbd5e27a1845e7c7bcb951a9c987,train
ShapeNet,table,d6f122e1570e4180d6686dc2df08cca5,train
ShapeNet,table,b35bba0caa2faa642eaa34003788a9a2,train
ShapeNet,table,7b023a0954a15f6b37b9035bdec8f884,train
ShapeNet,table,3c12d6e9cef0adaede2627e1e10e2802,train
ShapeNet,table,f0c5410293e85a695a96bae7b017a6d9,train
ShapeNet,table,50480d9733231475eaf288f952624966,train
ShapeNet,table,7f837553c70b2a63684b7bc3f8a9aa55,train
ShapeNet,table,15a6e8fae3343178b4c161851ed2b4e4,train
ShapeNet,table,5c4557a826e80297490ad276cd2af3a4,train
ShapeNet,table,8dcd27d37c9b8bbad0733ded25052299,train
ShapeNet,table,8343d98e3710f5bee1b32bbe69d5bc15,train
ShapeNet,table,d76d897ff334065a82130856eb48454e,train
ShapeNet,table,b9c756b2ff5d66ddfebad4f49b26ec52,train
ShapeNet,table,a0ccae355918b63714038d588fd1342f,train
ShapeNet,table,b04a4cb79890c846ab7f9d2da6fc61cf,train
ShapeNet,table,a9504a750945231f91bed99343331f7c,train
ShapeNet,table,fe4984dbd32e69eca4ba22b64b537bba,val
ShapeNet,table,e3f583837f5bb80a5526f91aecc0c37,train
ShapeNet,table,a88b21425768bce39f6ec855d7c1f09c,train
ShapeNet,table,d5402158d5fb9fa8c283ca2c9df7372d,train
ShapeNet,table,6eddf598e4199497d684faddec3c0090,train
ShapeNet,table,c6575b4c39a341c698d5fc0473d00a1c,train
ShapeNet,table,838b05234e648ae5db4c5469c0c1ba80,train
ShapeNet,table,52997bb331942b64f84b0be7f50940eb,train
ShapeNet,table,4fb0bfbe85fce25cf9a2c981b043f98a,train
ShapeNet,table,d9ce0b512e0420f8be95ff480950e9ef,train
ShapeNet,table,f597ff7f743d99a3550660cda66234fd,test
ShapeNet,table,105b9a03ddfaf5c5e7828dbf1991f6a4,train
ShapeNet,table,2d1d1b66d6e268d8c67c3af5181fac2d,train
ShapeNet,table,a406ef7c367e9c043ce425098c6116e5,train
ShapeNet,table,ead13c29c385832eb4c2969e5244fb83,train
ShapeNet,table,40eb3b0b1b43f8cdd0a96520c31993ad,train
ShapeNet,table,f2a759729bafbe88fef3fa725923b557,train
ShapeNet,table,81e991df9ff8b970a2ab2154e681ce15,train
ShapeNet,table,132bfde1fabe9ab771a782a4379556c7,train
ShapeNet,table,f99ebf0f053140525a0e5699b3040a35,train
ShapeNet,table,d1087cbbd15f509c20768660cf080d12,train
ShapeNet,table,83786b4a5d955949a495869179e36802,train
ShapeNet,table,3d4399c54a60ac26febad4f49b26ec52,train
ShapeNet,table,bdd9dbe62272e25c48d90eef8384210,train
ShapeNet,table,dbc5a4d1dc3a6e8271a782a4379556c7,train
ShapeNet,table,6a311b1416a53f87697ad7b0fe6813db,train
ShapeNet,table,788a2ae90158f42af4b6538438a0b930,train
ShapeNet,table,399797977a78c2c3542091189dc62b5,train
ShapeNet,table,90908595d267ed89d970a88713e6172a,train
ShapeNet,table,9ffffefc4b5a04ec49ed2275c90a1298,train
ShapeNet,table,62ae9ded861138be9d2be74cfb51ade1,train
ShapeNet,table,78ccb410de7bfd821f8d8332ee17945a,train
ShapeNet,table,39a71631941673b1c287a33ab134ac42,train
ShapeNet,table,3ce4b963a4869248febad4f49b26ec52,train
ShapeNet,table,1d332d00746e2dc0f8fe975c2cbdb85c,train
ShapeNet,table,209b2271f9434cb3c242632b2a8c3129,train
ShapeNet,table,4cc695f3d582116fc655d08d986ea26,val
ShapeNet,table,fc7d921df59e86e6beedb4c8fd29e2d1,train
ShapeNet,table,710f2f56520b0bdd9b11da89c22111dd,train
ShapeNet,table,5fc08f3f8c3aacb8456cbf78e1e89022,train
ShapeNet,table,c5195b46ac75dc8c20c6f761e8cbbf,train
ShapeNet,table,6ef4f1f0b3f8aad48cbb8bac2032149c,test
ShapeNet,table,cf5a0589134088ba37e5c2aed7049b42,train
ShapeNet,table,2e4fbab46e264616d93768e7b9b1eabf,train
ShapeNet,table,3239a4e1c62099556ee5c30704fa2d08,train
ShapeNet,table,e57509d06a49646c490ad276cd2af3a4,train
ShapeNet,table,339b9707363c16d895341c0dcefceb68,train
ShapeNet,table,aeb33188a1d1f0aaeb1b6e7f54488efd,train
ShapeNet,table,faa05897ccdaa0e4f51f77a6d7299806,train
ShapeNet,table,9a60b3b87a457c73f522eecffc49e6a3,train
ShapeNet,table,18cc2e8b4034da8fb20aa91e9e90c311,train
ShapeNet,table,8bd8776f65913f17b3c03e06e3a5c3f8,test
ShapeNet,table,61c9711cf5308ff98d4b556335cc5d64,train
ShapeNet,table,e8f5c6944e41c12840d79382490f0976,train
ShapeNet,table,cd413f0540b54bc1fcf003a332eb3241,val
ShapeNet,table,ff32ec299e6c37e767d783b4714d4324,val
ShapeNet,table,ce56b5a3ab23e12489aad4e9e4feaf9f,test
ShapeNet,table,4bf64ea69b9e7c85cf004563556ddb36,train
ShapeNet,table,812f86b9e1de03419c0ca344f487323e,train
ShapeNet,table,5ba34bb2440aa2b917b431cae0dd70ed,train
ShapeNet,table,a8ff038540e5ef35daa3ef8c2a95fdb6,train
ShapeNet,table,796fed2b90efc756dad3b08da15912d,train
ModelNet,table,table_0062,train
ShapeNet,table,599dfdedd707f7c8ef38727c2b4dc2e6,train
ShapeNet,table,3bfc7947fb8abec5d925b06c8689bfe2,train
ShapeNet,table,c12ab3b5a8d40626c6027d1f057f82f5,test
ShapeNet,table,b796639ea7368f3bec11953b27b8a03a,train
ShapeNet,table,6a3bc6b44ba974b69c0c9824ccd078be,train
ShapeNet,table,a9cfaeaa85dcb7663ca57f5648ff1b0d,train
ShapeNet,table,a5d6b025b4c7239df1c7a32d97b27a4f,train
ShapeNet,table,e935cf0b43767dc9c3bec646284d5a6a,train
ShapeNet,table,4548b28199a044ab19fb4103277a6b93,train
ShapeNet,table,3134eb0e0dae6dd7b26d198318b74e09,test
ShapeNet,table,25eefc5a3c7b30e1f103d473de33521a,train
ShapeNet,table,70f1b5f74faa9bda664b3b9b23ddfcbc,val
ShapeNet,table,eed0984ed7a72e99cd1c64069cf52e3,train
ShapeNet,table,d3030c8698bc2f874c4c693a60456ebf,train
ShapeNet,table,4d24a0d4ed77db9f4b3c42e318f3affc,train
ModelNet,table,table_0476,train
ShapeNet,table,f183fd6b062f642b5fceaa39a8353bde,train
ShapeNet,table,6365205d2324234fc8a1efeb4b91d393,train
ShapeNet,table,f6e14672ef1ca30130aad3a2f98e3b63,train
ShapeNet,table,da76df9a506534fa5eee45c00c4de9d3,train
ShapeNet,table,c3884d2d31ac0ac9593ebeeedbff73b,val
ShapeNet,table,3c1b4a85f3a287fe47d51fb55a1c2980,train
ShapeNet,table,665a646e8413fb17fe537547af4fdabb,train
ShapeNet,table,a56200b624a644f7df6cfab91d65bb91,train
ShapeNet,table,fbf5c95ec6febbeb07cbf788ba0557c,train
ShapeNet,table,428279529d61b45260ddf36bc44130c3,train
ShapeNet,table,91df49ec00f2c5ce73f1ca2ca101a20d,train
ShapeNet,table,ab0d3af786b87262fa74bdb8d964a92e,train
ShapeNet,table,f9a9c8e70b6a2b31b20aa91e9e90c311,test
ShapeNet,table,6962c6b32fdd0a6d6b872683e72852e1,test
ShapeNet,table,83952bdf5c426c4a85cad391c250db01,train
ModelNet,table,table_0419,train
ShapeNet,table,41264bc3d705a6c1cea003eff0268278,train
ShapeNet,table,ce4e075487aa05ecdcfcef693e7ec696,train
ShapeNet,table,dd35a3f0ba7c5f2e73ea70c16ec9e2b7,train
ShapeNet,table,fe84ae93e0eac1e45b903ba10d2ec446,train
ShapeNet,table,f7c7e05da64f6e4f2aa0f30a1572c50,train
ShapeNet,table,e7373d97df1216af869f35aa46529daf,train
ShapeNet,table,e795845c4e472bfcac4834e2c94f2b9d,train
ShapeNet,table,78c577ff52f4d79ae0a0b410fb7d15f4,train
ShapeNet,table,e9a68d0ad5177d24ba5342d638d0c267,test
ShapeNet,table,9e5c21e11110fc9ec60dad40a0c0e85b,train
ShapeNet,table,3af91fd634a5ba759c0ca344f487323e,val
ShapeNet,table,4e9394f9f64859aef4ef86403cccc399,train
ShapeNet,table,b54d222311420195d9fad8aba2c312b7,train
ShapeNet,table,2c6beb9625fcb1a43c7fd9917aa4ff1e,train
ShapeNet,table,a44249589b77b4674b3c42e318f3affc,val
ShapeNet,table,cc1a9fc08b4c481c382c5a0f87d73d23,train
ShapeNet,table,adc027df0d7ee0c9ccce4c6d5bb195f,train
ShapeNet,table,b8fb0a7e5d59693780489003722bd0ee,val
ShapeNet,table,c2a33328b7df204e1754bd6e58ab2748,train
ShapeNet,table,ab8735a26c5c9ea4f8574543281e850f,train
ShapeNet,table,77d20db9fe05302376e9713f57a5fcb6,train
ShapeNet,table,2fad51052bae2366377b9297f3055210,train
ShapeNet,table,66dfbdb8c35a6db779bd5cf8fc22cc7d,train
ShapeNet,table,53bc49f45214d8d6ea73a64ae4344bc3,test
ShapeNet,table,34b36de23e2e64852e3db45253b87bcb,val
ShapeNet,table,b1a5b2caa2b7dc95f51f77a6d7299806,train
ShapeNet,table,2ec13bb2c3d06c0543dbb6421d614c0d,train
ShapeNet,table,f2743fb608c502abfffc97a61124b1a9,train
ShapeNet,table,f2fee52b9098c13fdcfa6f33a3c5eb83,train
ShapeNet,table,c5ded58bf0e362eaef9f898cda0ff409,train
ShapeNet,table,ac343084fcd0677bf78817f740055424,train
ShapeNet,table,4d3bdfe96a1d334d3c329e0c5f819d20,train
ShapeNet,table,2ff9f572b715e86b1cfb6a573ef73942,train
ShapeNet,table,c7358b3aed4160cb21bc3cf138f79e,train
ShapeNet,table,79fba03fadd8c00ef10b04ee8b1c6914,train
ShapeNet,table,e263fafc76ddb82b4cc80585c0d3d970,test
ShapeNet,table,74e9d9cd7b3d632a504721639e19f609,train
ShapeNet,table,8e424220b8f053c81ee2805756841071,train
ShapeNet,table,1be435a3027d58824461bb4901a4cb6a,train
ShapeNet,table,98482492d4cd11698a40b9ddd9e5eea5,train
ShapeNet,table,613c706879ee39c9132c018af3949fe,train
ShapeNet,table,e0bf1408425c886da159545213d74ea,train
ShapeNet,table,83a2a5dfe03a2be1b2b755acb296d925,train
ShapeNet,table,a24af284041888bd5f05ba8053abf6cf,val
ShapeNet,table,29ae41cd05f7bb1e377940ad91815d8c,train
ShapeNet,table,169deb7aa6472eef2d26358520dd8de1,train
ShapeNet,table,ec8a05151bdfd44779368d1198f406e7,train
ShapeNet,table,d7cde91c536c6502d7a1dc9bb68fc381,train
ShapeNet,table,d8e3d77a83528e5cdc1206c3c8202eef,train
ShapeNet,table,1ab2ac2a0af6bf36798e7d16c343c306,val
ShapeNet,table,b28f6acc151cc20e19fb4103277a6b93,train
ShapeNet,table,53cdb2389fe5a5e5bc78bb6f3ca89e4c,train
ShapeNet,table,37dcf713a1842b93a8699b6183baa203,test
ShapeNet,table,ec1e1abd7c9f2eaf5dc565f18990abf4,train
ShapeNet,table,6bf4bc4a845bf639ce65ba7fab42a621,train
ShapeNet,table,9dcda566c3265d2784868d3618d73011,train
ShapeNet,table,36a6d851dbe02410ad16260d4d73b56,train
ShapeNet,table,85db937f27544f5f9f23b3819daf3902,train
ShapeNet,table,2aecf3003735e8b34cbbac005f3700ba,train
ShapeNet,table,9c57462582737eb7d46cc1240811b39d,train
ShapeNet,table,683ca17c9b0d6c83f15d71fccc06917a,train
ShapeNet,table,c9ad84452fe0ece05ab833c88a8efb15,test
ShapeNet,table,75b308ba45762ad499e8bf807e902261,train
ShapeNet,table,f977ba3ec46bf1c064a940596f3d867b,train
ModelNet,table,table_0369,train
ShapeNet,table,4cd119aa7b11f3f54b3c42e318f3affc,test
ShapeNet,table,50fdd5311091e5d742d09291b1705b96,val
ShapeNet,table,2437cb5665522ae3e329950ec40f6dd,train
ShapeNet,table,3e42e3386f4aea9277cf3bb06f394ad,train
ShapeNet,table,f5aecb6607876495e03eb69820d1aaf2,train
ShapeNet,table,e42f2707bec24e028bfc6c6704f4dffd,train
ShapeNet,table,bb1ff02f14d1cdd19ccce4c6d5bb195f,train
ShapeNet,table,6c95f72153478de8b162cef80a91798d,val
ShapeNet,table,4de9fa90bcbd6beec3bd24f986301745,val
ShapeNet,table,b66ea953531a8d78f0c92c2dfba3cdce,train
ShapeNet,table,9f732b16a7faf3fbf4052eb4c07f564,train
ShapeNet,table,ece476ee957a099f5c5fd2c2f381b61,train
ShapeNet,table,27a463aebb289175f51f77a6d7299806,test
ModelNet,table,table_0181,train
ShapeNet,table,b3477e3ea9fd1676f016aee3d784d83c,train
ShapeNet,table,71d35a394d35f70619fb4103277a6b93,test
ShapeNet,table,fa7a5f65c561d9d2fc43dee2a1d6272c,train
ShapeNet,table,7e651b7d860842deb612ac3ee32028ed,train
ShapeNet,table,40a7ed7ce8ba70fa4ddda47ee90d6a21,train
ShapeNet,table,61397fb909774541e3c62e8199fc6b89,test
ShapeNet,table,a9d890e4b6b426dd358ffaf8d4d252a,train
ShapeNet,table,739a97e0e3c446c15255bb0d3c16575,train
ShapeNet,table,ef7ff0018b4041ad577f990873b69f82,train
ShapeNet,table,24672a92667a51885878d4300758f637,train
ShapeNet,table,38bbdd91e895c0f92c0404a105e586,train
ShapeNet,table,83a8d95b2dcdd3a854cd2a0ea6cb618b,train
ShapeNet,table,2e3e46e427b45207765ee729adbdf968,train
ShapeNet,table,7aadbba28333e40a77e6105b101d7310,train
ShapeNet,table,4e855038d6060cbb47e81ce1f9a6ff7,train
ShapeNet,table,cbb90091d43fabcbd5cb6d178687b980,train
ShapeNet,table,689cf8174210c2701933ffef19678834,train
ShapeNet,table,2a8a8ffd2ef41cef20768660cf080d12,train
ShapeNet,table,dcae4e8f41346522e1448c25c538991a,train
ShapeNet,table,e99a4c2fa99a0038a2aa7d89ba9aea43,train
ShapeNet,table,23dffe55684018589030b5e29a228aff,train
ShapeNet,table,9377b1b5c83bb05ce76bc197b3a3ffc0,train
ShapeNet,table,f46f68598988b922eede8c01bbe6592b,train
ShapeNet,table,649cea3b17ffb31bfebad4f49b26ec52,train
ShapeNet,table,7368b47a95e0db8886cc6209ffc37d3a,train
ShapeNet,table,b99bad700049d8f7cbe3d3c1931d32af,train
ShapeNet,table,382b49301bbd3d707d6dfba3e792b660,val
ShapeNet,table,370e911bb0313e0cdf76e252f60565c3,train
ShapeNet,table,93d8e32a11a3502336b0f2a1430e993a,test
ShapeNet,table,b7c36f0afe9f16655b1ab0bf4891d200,train
ShapeNet,table,54ba7e77a2bf5fe3158b7df020486ff2,train
ShapeNet,table,9f56c17cafc1ba35bcf7c2310bd3f83,train
ShapeNet,table,1f47bcef63468cd9b90b306cee0c8c91,train
ShapeNet,table,ce96139ae5a4dbfa55f46d55537192b6,train
ShapeNet,table,e055a8a5d8ca0b9869df3aa2bce421f5,train
ShapeNet,table,9ff98fa1fd750053cf853995b84c068d,train
ShapeNet,table,5e83bcbf2cafd5663087f84b199fd297,train
ShapeNet,table,fb91ba29b46a519f8f37c398c1a74a0f,train
ShapeNet,table,14786ae920496ca7197c43c7dc584772,train
ShapeNet,table,392093300321b9e1eca22c501ad0a77a,train
ShapeNet,table,bca062605b3f79b9a75c3b311265cd31,train
ShapeNet,table,62cb358e8c73add6b71af98eaf823ae8,train
ShapeNet,table,9f62189d260cbad33c11c3dc5dc42217,train
ShapeNet,table,cd6f5c39cdf1b57a93bf4c26a8803fd4,train
ShapeNet,table,497bd3f966eba2d76402b8f491cd92c7,train
ShapeNet,table,5e0e607f01cdf9ed93f709c6d6d99cb9,train
ShapeNet,table,e41e3b1d11fdf7cef9c9f9697d1ec60,val
ShapeNet,table,80ad1f839582d183fbf6f493308acc40,train
ShapeNet,table,a8130d38d538b6306f3d2b1b15fba494,train
ShapeNet,table,b658e507c84d6202610c2a68437007d6,train
ShapeNet,table,90a2174624d8b62da53326e496617646,test
ShapeNet,table,81094bd607e33c1e0c5923879d79f21,test
ShapeNet,table,6c6f63434cc1f447f51f77a6d7299806,val
ShapeNet,table,f6ef4614e853eea9de712e1694f0a344,train
ShapeNet,table,5835aec0e4aacb278305420c03f867ef,train
ShapeNet,table,1c40ccb81c862cbf595d2b7814efa054,train
ShapeNet,table,271db646af45e4e48312cb7420a2ad11,train
ShapeNet,table,12b1fb7c765dfe8eb76e29c9c43bc7aa,train
ShapeNet,table,e58448ee821f56bc409de7db3ae4697a,train
ShapeNet,table,5b75e36e302eb2cee9b7ceaf400b2906,test
ShapeNet,table,8af24cacd38e9c0aba5342d638d0c267,train
ShapeNet,table,7c15998c0d653821ab610b0c94236463,test
ShapeNet,table,dbf4aeb1d6c8b77a30bbd4cddd04c77b,test
ShapeNet,table,ab529bd91a158a53851911ab8e53bed,train
ShapeNet,table,8a6e06fbf74e811667d24b304b35bdf4,train
ShapeNet,table,1a42167b30554eb8f5a6c82f073f291b,train
ShapeNet,table,855e0dd7d801faf61886830ef08153db,train
ShapeNet,table,edf1d95e72479c4bbe13ce34aa7c0c1c,train
ShapeNet,table,f4888967269031b295feea036c244c98,val
ShapeNet,table,c8662ebf433759bd4bcc3951a8858950,train
ShapeNet,table,778d75fb125165379d297e74104d3ac3,test
ShapeNet,table,12567fb8261120cf63a97d76062d3220,train
ShapeNet,table,d1b4a4f43818c34e490ad276cd2af3a4,train
ShapeNet,table,fb7af067384d120b46ebf4f1147c3f0f,train
ShapeNet,table,1539b9a05dd82a3b23adfb9fc6ab1f7a,train
ShapeNet,table,4dfa73e922842c02a7e7cb173e141227,train
ShapeNet,table,1fe2d919fb4685ea93271d2223fe04be,train
ShapeNet,table,fccd86d2aa3c565334aff3344c00890c,train
ShapeNet,table,77b57f3eebab844707cdefe012d0353,train
ShapeNet,table,1bce2f4937d36446a32c566d71fa585c,train
ShapeNet,table,b7bb5f021d40ae59f7b4b759a0c02e4a,val
ShapeNet,table,a26046fbf2d7368cd6e1954365b10b52,train
ShapeNet,table,74c14e9a4ac91242388406859b1b0545,train
ShapeNet,table,4b8e0b22664904c1c8b8dbae22c1c086,train
ShapeNet,table,6d0ef6312f8af87a53e946fb2184f0c4,train
ShapeNet,table,b158eeea059f2c7484edd435e02f1ecb,train
ShapeNet,table,7dca56442a9756a2e38cad80f0be5c63,train
ShapeNet,table,356e173817daabb0f44dc88afcdcd380,train
ShapeNet,table,5b0ca203bc4021a2cf9ca735ff10053c,train
ShapeNet,table,61ae29ce7a0d71bc57f15fc9385a8a01,test
ShapeNet,table,2e13d82c2dd5d0714251f7ff551cfb5e,test
ShapeNet,table,b305fed48f77f5d3b40f0ac0fb9a650d,train
ShapeNet,table,44ebc446b2cb44b0c12f5058c05b3979,train
ShapeNet,table,e724ee5c326ecb9659db00799f9936b2,train
ShapeNet,table,1855a4b70958b3354b8710a3469971b1,train
ShapeNet,table,a5f3c1314c027654f12d7184a2ad3430,train
ShapeNet,table,a9cc8112fb8c4ed5dfd21203bf8b4b46,train
ShapeNet,table,482fad8b18008ff8c6540fe6bc16d6f,train
ShapeNet,table,4ce0cbd82a8f86a71dffa0a43719d0b5,train
ShapeNet,table,468955eaf3b3a4c6df8b5f0b7511efe5,test
ShapeNet,table,e0f8fc5dc186a597a636371b2023a251,train
ShapeNet,table,f616f5c2068eebaf6aa35752fcfa44c0,train
ShapeNet,table,da7daaa940ae6700286de2124bf64f07,train
ShapeNet,table,2a44569c8ab6ea22f222df538827afaa,train
ShapeNet,table,a55454529b463a1eec56aed2da084563,val
ShapeNet,table,5cebb89b77fcf78084cb825ff0118ad1,train
ShapeNet,table,f10473382b623504d79b19c7c4f0e293,train
ShapeNet,table,4df369ee72ea8b2c3da27ece6ae88fff,train
ModelNet,table,table_0258,test
ShapeNet,table,5844a7d413c48b3eb9ea118461aa8a00,train
ShapeNet,table,b34afa23c47c80db7422d2e1b1d40882,train
ShapeNet,table,788af6bc08bbe51fd9a828fb989f49a0,val
ShapeNet,table,439ea10da7a148bb2f210d96281fe860,train
ShapeNet,table,f48a955a73fa0fe79aad7644557603ac,val
ShapeNet,table,645500232eb286aa8f6d69f1a6681149,train
ShapeNet,table,228561e28a40fa1dda49e29c548bb1eb,train
ShapeNet,table,f39401db6cc45a3ae3e15116d1de599a,train
ShapeNet,table,ad9adf7c2c45842ae7354dcb6082ee59,train
ShapeNet,table,71a782bd942c4b0147d5777b892afbf7,train
ShapeNet,table,394c63a5658ef759b515d1675be6b5d3,test
ShapeNet,table,5788395c87b524db79157224cf10b26,val
ShapeNet,table,efbf0d75648b7c7d5792b99b8245d225,train
ShapeNet,table,df1b280b7763abde3002761e7a3ba3bd,test
ShapeNet,table,4987ccbc34697b446385bd4c1a835150,val
ShapeNet,table,5141810a02a145ad55f46d55537192b6,train
ShapeNet,table,3459eec8eb56fa312bac236fe109e385,train
ShapeNet,table,ce7a0aaab23c9317a71c812e027f94d9,train
ShapeNet,table,a30eb4a16f30f29498648daf3d784f2f,train
ShapeNet,table,3e4cba53909d9bc8455060ebe53aefc2,test
ShapeNet,table,7e6fea75f410181855f9913e822d5318,train
ShapeNet,table,f878dcc6987a7a8a4719088c8e42c6ab,train
ShapeNet,table,127e202f77eee5725d02cdadf545c773,train
ShapeNet,table,52896ba4c6c35090d3c1501c166e6b2a,train
ShapeNet,table,ca484b4b04e546938c9e244e3fbf98f0,train
ShapeNet,table,33c9515dc8f887bc664b3b9b23ddfcbc,train
ShapeNet,table,351d39fa6f9b659f2377f2addb49ed93,train
ShapeNet,table,7fdb1575e7f15c199d9fad88e2f4c8ff,train
ShapeNet,table,548c2b0a10a3f8c798b664231032816,train
ShapeNet,table,7f0aaa160a9f024e492d9da2668ec34c,test
ShapeNet,table,6c27a2a85e8d512ce6c5cd45aa112726,train
ShapeNet,table,e1d8f005e47f3a4ead01cc66cfa1fb80,train
ShapeNet,table,1b4bc147baf68d4ff008d8a3590fb522,train
ShapeNet,table,d3645a097a49042bbeab86a0a7f61a1,test
ShapeNet,table,d3a72603f65b921b391e4d6c585a697a,test
ShapeNet,table,252d046ecff65ed1f9f3162e7c61521c,train
ShapeNet,table,41590fb9de5414f244b154f79bdb5bdb,test
ShapeNet,table,297778bf1a3f8db5cea003eff0268278,test
ShapeNet,table,b7fa4e123bcf7457ab610b0c94236463,train
ShapeNet,table,57362886500b303632a11457e23fe120,train
ShapeNet,table,1eab315da8b2588d285aa2b556211c86,train
ShapeNet,table,1d90363feb72fada9cdecade71f5dca2,train
ShapeNet,table,a4d27a18402f6f4511c3daed4b8d9da2,train
ShapeNet,table,72194d338303b1b155d7f0828042fbd,train
ShapeNet,table,19d5525d3d65063bb664d1885442ba70,train
ShapeNet,table,33ef80eb8ebf4207fe7e23d061690240,train
ShapeNet,table,397c56f15e547fad1bb088904f7cb154,train
ShapeNet,table,185e4e4fe22d65842095a33119f8ea7,train
ShapeNet,table,7602875276e42d1990eb1f8a00f61726,train
ShapeNet,table,c0ef2c3ec04860e5b0e0dee6075b101d,train
ShapeNet,table,cde67434193a2a6f19fb4103277a6b93,train
ShapeNet,table,c490945c032f5ca0fc0035da39bd5e1,train
ShapeNet,table,7d0b868cce75a059a0ab1d82ef09f78f,train
ShapeNet,table,14d0926471af661e3087f84b199fd297,train
ShapeNet,table,e69dd1a9bbeb62523002761e7a3ba3bd,train
ShapeNet,table,71581e6511d7782282e6c3a4e742651d,train
ShapeNet,table,b29e6b183014b61e49426bcf3088611e,train
ShapeNet,table,d9628700a086ca293c85bd0482f3094,test
ShapeNet,table,d9b264b94aa3aab652f6234a019827aa,test
ShapeNet,table,ba6a1d8d3f8e832d67668f34c2939f7d,test
